"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"4341","FAM72B",2571,2503,13511,9109,2748,3851,12064,8874,5314,3636,9383,5214,14324,2191,9921,8777,4702,1530,3210,2376,3070,12782,11674,6821,2014,6123,7577,12821,3547,7078
"7776","MEN1",9792,7237,7370,3509,8444,9158,5510,6200,5854,9428,7398,5131,5967,5665,9336,8269,4936,6895,5572,6045,4746,5650,7690,5933,7389,8603,4552,5377,4180,7495
"14213","UBQLNL",5372,11982,13582,8471,3845,12455,1057,5821,11304,4574,2270,1302,6391,10133,3197,2193,2095,10797,8414,8627,2622,6844,3143,4779,7302,13068,11923,1031,13392,1352
"14934","ZMYM3",4679,4682,6012,9775,6200,4390,4034,2842,4592,11745,2577,10441,3470,7037,5384,7145,5013,6047,6844,5272,7952,12966,7722,5898,7567,7298,9553,4238,9846,8119
"4926","GEMIN7",6173,13395,5389,2467,3611,3558,1589,7357,5999,10134,13783,4490,10906,7398,1011,9295,13986,11062,5346,13311,3295,2542,12284,10249,6670,7763,1369,947,2455,1533
"6594","L3MBTL1",13789,3399,7505,2823,13923,12652,1798,5726,7554,6326,10929,5567,5502,5435,6746,4175,7692,5720,7256,8165,3213,2535,10924,3868,10926,11204,6067,5213,934,1841
"9793","PLCB2",4208,1975,6481,12888,11237,8407,10907,3658,8555,1890,1485,11353,7217,5942,12618,3944,4225,957,13694,1268,11571,6811,2540,1654,2929,3461,1537,14364,11451,10180
"4823","GALNT16",6085,799,7343,3255,11316,2419,10992,15373,13828,14667,3824,4255,1367,7993,7893,12511,2495,2143,10945,4029,2664,3877,3220,4417,1664,11734,7255,2324,9608,9114
"1589","C1S",2614,12429,8046,2503,1104,13874,1383,11204,6126,12943,6702,461,8033,11907,6952,3036,3680,13574,6103,3485,2115,1601,4137,9222,8977,12145,1076,7240,7262,9485
"1707","C9orf172",10750,10805,8177,1766,3325,10372,14253,8637,2005,2494,2228,4744,9362,730,7616,5943,12283,2448,5120,8224,7310,5144,4573,5309,1682,3371,7243,13280,10785,9458
"7847","MFSD5",13758,6827,8733,2593,14183,8997,4555,3418,7091,6809,4927,3979,11850,9799,5490,3260,5130,4616,4036,7392,4884,3373,7483,4039,13046,12972,6448,3150,4685,1916
"6731","LILRA6",149,9048,7911,10622,1327,5440,13506,7272,4375,767,11683,9707,6934,12036,12528,1358,3184,3237,6607,12414,291,11757,12163,9995,2269,1574,8522,4775,7790,202
"10418","PTGDR2",11613,6998,6618,697,11365,2079,10088,3727,10826,10432,11560,1790,3624,1367,3989,2611,12797,6744,12983,1967,747,6189,10624,5992,7379,8150,6714,2620,12895,4288
"6460","KIF5C",7548,4694,6969,5138,9874,6145,11431,5262,7777,2809,4576,2092,7309,3591,10989,10443,3147,1681,13437,12994,2061,4389,12254,10037,1601,1232,7358,12645,7567,2450
"11937","SLC19A1",2245,7085,5184,13260,1747,3027,5120,12386,3303,5885,6350,8531,3967,1280,3189,2735,5206,12093,12374,13571,10593,11536,2774,12724,1649,1769,6685,12094,3520,7629
"12707","STAG3L4",1995,2420,11527,7299,3597,9281,13958,7314,1021,8027,1106,11508,2572,753,714,3413,4636,7163,8330,1489,12976,12878,2485,3503,3613,5706,7644,14578,14649,13393
"2749","COMTD1",12992,3782,11681,2368,12567,6557,6255,3476,14701,3624,6649,3946,4967,10403,6126,4926,10144,2007,7776,4104,3462,1506,13173,2262,14332,12387,7751,3481,760,1417
"1553","C1orf159",6090,4096,6966,13795,5803,4613,6207,5675,3040,4532,5077,7381,5923,15406,2588,5919,11036,8589,7876,4185,7187,5194,4873,4942,6396,8220,4489,8827,9276,5388
"4641","FMO3",11897,1703,7716,3330,10705,5800,3529,8855,7496,6284,10266,10585,7979,1492,2206,4667,9843,10196,991,7818,12446,5859,11368,7986,7012,1696,7130,9840,1623,1326
"13713","TOX2",2773,2957,11324,8968,4615,10519,2247,12315,10766,4561,8836,1085,2905,3436,10996,3089,8070,9268,8719,10741,912,5352,2789,3192,7538,5802,10585,2794,14508,7988
"11805","SHANK2",2796,12291,11242,596,2169,6851,1948,9988,11441,4789,7516,146,10057,9027,12758,5015,1402,12635,1370,4303,1618,6891,3790,11174,11691,10503,3024,1800,11228,9606
"4118","F2RL1",4288,4314,13347,6536,3518,9633,8069,9909,3143,13281,9862,7637,4656,1258,11052,2646,1213,768,3904,10876,11034,11014,8339,8929,3494,1058,4500,8276,9604,3513
"14236","UCK2",13523,3695,6450,1495,7532,6870,12818,8529,6323,8019,14934,4620,3491,3223,4705,3857,8315,7006,5955,9179,2451,6882,7942,12854,7454,11595,2862,4358,1617,1122
"12686","ST5",1866,10105,6452,12088,2980,2591,2461,9101,6941,1921,8733,4780,15225,13656,7289,4688,10644,8296,5537,8136,5990,2253,2943,3879,4106,3147,8624,7882,6620,10759
"6485","KLF16",4773,13757,7157,2784,11652,1671,2448,467,6330,9670,3689,6389,11951,8817,8992,2872,8616,2437,3633,9918,6445,5185,11473,10029,3583,12312,4090,762,10756,7049
"9162","OVCA2",9984,14759,3461,1972,6557,1715,6990,6781,5087,2223,10335,4274,13197,13335,6399,11140,5497,10671,3465,14345,5265,4903,5077,5498,10757,5268,1199,3586,872,5124
"14373","USP8",5868,5998,11345,8345,5125,4872,3472,6817,7645,5065,5960,7882,6354,9602,3688,6624,5511,4918,7365,6858,9384,3681,9288,4480,9246,12588,8491,5868,4225,3173
"1227","BCL2L13",4328,11654,4475,3099,6237,3946,1919,2894,12323,5966,7313,5623,8880,7821,11073,4914,9311,4857,3716,11418,4560,3954,9568,6556,14916,7195,8320,2425,4737,5758
"9446","PDE6B",2193,13291,12957,12600,12535,3708,4716,6483,2002,8178,1426,9723,7978,1025,9489,4772,11824,7166,5829,3730,3041,2697,744,4595,6138,5387,11131,5361,10860,8191
"463","ALDH4A1",3612,4370,4516,3774,7836,2363,13101,10593,6383,4755,3171,9009,5745,2314,9113,6006,497,1652,11858,8154,10675,10736,10573,8205,6542,7028,3630,13837,6598,3148
"2566","CLIP4",3740,15318,5419,1121,3176,1278,10981,2618,13030,1540,11248,9691,14095,5430,11338,9608,7214,1666,1759,8289,13991,5652,6908,9620,6406,3782,8038,1796,945,4099
"15456","ZP3",3870,13421,1526,4527,3808,12997,5995,6002,6308,7777,4301,1132,8812,9131,2679,5597,937,3049,12491,9797,4786,6621,12547,1563,8568,10797,9572,5348,14150,1689
"816","ARHGEF18",12396,4307,6304,7648,11798,5586,5532,3479,6731,5231,4421,7345,3859,5833,9026,4684,5486,4395,7787,7724,8026,8490,9965,5245,4839,4616,9580,7792,7033,4641
"2202","CDH23",7828,12539,2373,11237,3772,4239,5509,9212,2059,13403,2062,7324,10369,1440,3646,10286,7677,99,7491,7078,3035,8740,10742,2846,11699,9025,363,11705,7406,4629
"13086","TCEAL3",6989,9076,8942,2647,3844,5563,5565,3051,11964,5164,4588,12147,3829,2071,5271,10562,8773,1280,6547,7877,7331,7052,8994,2707,8521,5094,11884,9025,2537,10942
"625","ANO2",8289,5810,12914,4219,7636,13475,1402,12946,7783,9252,5330,2621,9779,9249,2219,1909,1286,4221,5425,11976,8095,4567,6269,4267,13610,10014,6844,3439,4515,491
"4405","FAT4",4189,4288,12417,8134,2014,3867,5752,13732,6874,7833,1595,6640,639,8320,439,11175,3101,12700,11089,5584,8587,6350,10291,1380,14968,5258,5184,5185,8700,3589
"3677","EBF2",10758,11766,1643,3712,10223,1636,8363,2781,9820,230,13345,8943,9895,8340,3438,6788,9668,1966,1272,7913,8114,6580,10460,11845,1004,505,4162,10921,1033,12761
"6970","LOC100130691",3167,4038,5889,7289,1795,2730,4731,9329,13729,4253,4622,6962,2785,13436,5715,9706,3422,6370,12266,4146,9062,6192,11686,2300,7422,8492,4688,12500,3368,7803
"9047","NXT2",14328,4612,8823,2970,10227,12124,8386,2994,7253,3128,5389,6844,10692,3168,14530,2245,2873,1134,1558,2176,13577,8308,6278,10364,1938,2381,15148,6455,5913,4113
"10274","PRPF4",3198,3805,6251,11444,3089,5585,11256,10858,3469,5873,6293,12170,4540,5045,4520,11740,4421,5088,8025,3182,8754,7801,3631,5236,1741,4139,4800,12053,12765,9169
"3280","DENND2A",11797,2519,2994,11640,11766,2107,6914,949,2397,2492,2829,12268,2455,11155,1430,4798,9868,7954,9916,3873,9605,6890,11022,4844,8582,9934,2101,13891,6353,4602
"13650","TNIP1",5740,3043,2499,6684,5314,1385,5528,4650,6223,1599,12365,13023,5427,5400,5077,13986,9191,6773,14079,4215,6022,1947,10574,3925,8894,14495,3582,12588,2411,3309
"10444","PTN",1842,7170,5177,8770,163,13014,2603,1651,9596,6756,3945,13339,12407,3659,4106,6538,11077,1669,8988,3554,11868,7903,6762,3840,4673,13942,989,7277,7462,9210
"12307","SNHG20",4813,5192,8157,4571,2076,2592,8570,12309,10773,11667,5015,2392,13509,13569,1573,11520,4787,11348,7897,12561,3801,644,4560,3999,4073,13063,3532,1346,4678,5391
"97","ABLIM1",7366,4018,5305,4545,8419,7217,9589,1974,11081,3598,3266,8543,6151,7404,14123,3612,6190,1239,4944,1924,9952,5594,10298,3752,6579,4024,13875,11038,6702,7660
"14998","ZNF211",3359,6296,11059,2711,1962,12088,1747,8749,5416,13076,14025,1557,13542,11847,886,2139,9441,10195,1893,5288,2805,2741,2026,11542,14977,14274,3539,805,8426,1587
"918","ASAH1",6902,3986,3148,14514,8939,1725,10562,2846,3892,1395,2980,14343,3701,9791,4413,14416,8585,2790,4926,3819,12934,8499,8245,2149,3333,3606,5497,11094,3627,13342
"2942","CSPG4",14938,7969,8130,5414,10634,6396,5195,4027,2999,4393,4375,9082,9132,2308,9248,6243,7830,3068,1122,3472,8566,12728,3256,4867,10035,6505,5110,5415,2566,14978
"14893","ZFP91",8648,5226,8909,6813,7528,6600,10244,6053,7294,3953,7064,6126,7344,9373,8805,5600,7415,3711,4790,3591,7854,4597,7613,6346,4387,5508,7556,8952,5293,6820
"8056","MPDZ",1841,9253,13396,2175,1950,6704,5114,11162,8821,13838,6651,3007,15054,6868,4208,10176,2364,6348,4019,14564,2639,1460,1893,5334,11450,11475,5192,1090,7815,4176
"5809","HUWE1",4532,7839,9913,4542,4614,3836,2663,5001,8244,11333,5831,4788,5860,11625,2153,4401,10156,7845,6000,10665,3603,2312,10416,6536,13688,12814,6145,1324,9553,1814
"9441","PDE4B",9907,3767,2780,5526,10542,4644,7344,13179,4233,2728,12643,5757,3799,3405,8945,3664,13548,1258,5845,9521,2383,3070,9286,8995,9471,13807,5119,1715,11864,1319
"13717","TP53BP2",6876,5320,3823,10796,12119,6552,7304,2254,2198,3462,3736,8179,13277,6482,9187,2644,11248,5158,2844,2708,6593,6197,2959,7487,4621,3526,7025,8942,14986,11584
"8679","NFKBIA",453,10563,10117,4990,221,9387,4728,3185,9744,2776,12123,13445,1891,6247,5846,3122,12862,1513,786,10535,11764,9641,7934,7432,10782,3787,5752,6189,6657,5617
"2271","CEBPA-AS1",944,4246,1568,6952,2899,1381,6846,4613,5924,2272,13319,10812,9575,2440,13814,8013,14286,3725,2630,7016,10647,11092,3245,11965,1753,1513,13634,3803,6804,12395
"8989","NUDT17",6035,3179,3776,5061,6972,2582,5635,2407,7165,11431,1974,7110,1401,5677,14597,5473,5704,10963,7590,7217,4088,13663,8402,5610,6742,3689,11354,10298,8785,5577
"14259","UIMC1",7995,5376,4092,4487,7451,9122,5645,7908,5850,8302,6449,6915,5300,4216,10986,6886,2753,6812,9145,6843,5691,8443,6933,5974,4820,4196,5810,11614,6861,7285
"10530","PYCR1",9628,1206,1398,11380,13538,8768,5031,2427,11322,3459,6604,7156,3089,7608,7431,12064,4998,2834,12589,941,12674,13043,7864,1942,3068,5570,8571,5375,964,7668
"6406","KIAA1161",3267,10256,10362,4518,1861,3212,8645,7011,3945,12367,2614,2005,2561,5319,7899,2066,9618,3833,12804,12520,5234,4442,11573,7572,10452,11891,8652,2269,9699,1752
"5015","GLMP",9857,7568,10807,4723,6786,5772,4013,6147,3488,1527,3041,4460,11218,4952,9409,13103,8725,1437,5050,3970,3353,9951,8371,4793,1945,3637,9537,12542,9965,10116
"11378","S100A10",651,9640,6542,5743,546,1398,4155,11906,8187,13492,2549,942,3358,11762,4056,8963,7858,7198,7687,13377,873,4309,2644,3876,13661,13463,3451,6711,11396,9885
"12280","SNAI2",7993,2547,6820,3652,6228,4298,11846,707,9633,3873,5059,10271,8557,2965,11528,1918,9294,921,625,5311,11235,11961,12779,12730,11346,3582,7100,247,14266,1043
"12597","SREBF1",1551,781,13130,9877,2370,5787,1196,13391,12379,13092,2466,9212,2215,5431,783,6532,3950,1457,6986,1961,6116,2928,13951,656,6327,14479,13499,9705,11151,6981
"2695","COL11A2",781,2670,1956,14169,922,7137,503,10623,4406,6984,4254,7419,2630,12748,8259,12507,4368,8667,12740,1345,2348,11378,4838,3125,8947,11548,5882,12991,10703,3523
"7046","LOC100506123",3780,4090,1497,4305,8759,1210,5058,2814,12425,6276,2582,12141,700,3453,5356,15462,10784,5547,6609,6551,1767,11753,12895,3419,6277,4037,6537,13750,7051,13489
"6830","LINC00968",12301,8669,7021,3213,6635,11758,2926,6933,1651,3927,2567,4806,10218,2976,6990,3235,125,4178,11545,11891,12927,11497,5120,9347,9465,9756,1499,7807,4111,5284
"10912","RFXAP",3436,3004,6306,14327,1920,4132,2687,10485,7624,3559,7132,8915,2955,15156,1725,10613,6702,5792,8714,3994,11036,4878,14488,2522,4443,11030,3429,11147,2785,5455
"10015","PON3",6624,4591,2621,13218,7081,5417,4668,2229,2605,1781,11353,8527,4233,5441,10803,6360,6250,8226,5169,3514,13245,7602,9445,12252,4116,6817,2570,9809,1868,11996
"15239","ZNF575",4378,5044,6295,3256,7908,7831,3116,4052,4908,4906,11084,5327,14453,5860,12723,3511,11063,7860,5164,5265,4363,4917,3093,12581,7693,5653,13378,5437,4259,5054
"11436","SARS2",5026,15276,10359,1470,2646,3881,15326,10482,7157,5341,9690,2074,13903,6981,9324,5325,4581,7229,2566,8451,5567,5679,2092,9450,6711,4045,3423,3821,4244,8314
"9409","PCSK7",2509,7368,8744,12005,3028,5279,1730,4852,4376,7626,2587,13590,11244,2345,6887,6533,2728,4192,6653,4578,14745,7902,2795,5272,4786,4233,14860,5160,12528,9304
"1922","CCDC141",7452,12928,12514,7670,12198,3923,2796,12251,267,2011,7357,10385,7173,1480,2816,4144,3137,13467,6062,9107,4244,6097,1435,11267,4174,3720,10566,9114,7171,3530
"863","ARL5B",12611,466,21,6161,5185,4681,9962,379,6589,5751,5073,14173,1353,7828,4491,3278,13821,4787,13905,3561,2626,6159,11334,5946,6247,2512,11897,11789,7010,10904
"9513","PEG10",9160,7057,4275,7433,8630,9789,3697,10823,10082,669,3419,6551,2777,6159,1467,5541,4149,13807,13814,11024,7431,5279,11330,7715,1286,1598,11673,1384,10960,1548
"12607","SRGN",9720,6303,5996,1559,10742,5957,11123,12389,5269,898,11946,6700,14432,11582,5580,7138,986,2112,5142,7103,10654,6187,8987,5847,4633,3498,3049,14385,496,131
"7533","MANBA",5923,1624,3382,6873,7304,3127,3153,1701,5670,5592,1406,15242,2549,6500,9398,13400,1016,2596,13281,1157,12930,10406,8965,1461,5378,6309,14019,7428,9015,13758
"3412","DLL1",1438,9213,2628,6762,461,1467,4090,13637,10394,5170,2331,4963,4080,7987,10849,12188,420,11105,9668,4479,11982,11346,5516,1717,11125,5108,2159,10590,6052,11641
"5224","GPT2",11304,1853,1534,4355,8090,9349,12566,8003,522,10188,9501,3928,2405,13109,4939,8228,4245,7390,12777,1079,1319,11749,2312,11797,2814,6967,303,13537,6726,7702
"12927","SYTL1",1554,11637,7538,1420,9994,7371,13404,12534,4480,6021,5688,1985,13175,5513,2071,7851,5794,3285,11106,3354,1641,2050,2709,3978,11641,12684,4939,5469,14395,5310
"10865","RELB",1139,9377,3756,1729,1026,1261,3290,2750,14458,7633,8794,2918,5535,10225,7135,3706,13738,7804,6084,9530,2584,4570,6857,12066,14431,13260,6964,1382,12581,4050
"10969","RHOH",12769,11324,1777,4776,3248,1506,3934,13771,1640,1242,11738,2714,10553,9814,529,6939,7438,9208,14952,11161,1968,11880,6578,10894,1733,7847,570,9305,6227,2602
"2906","CRTC3",8424,4221,5303,3358,6720,5702,2427,3930,13624,11452,3129,2088,2076,8608,10799,2811,3892,5688,12630,14889,2478,7516,13145,3773,11531,5559,9070,5630,7941,2241
"15199","ZNF526",4646,6114,4077,6086,7053,2420,4089,2296,5651,5353,5954,7287,6682,8780,3950,3917,14515,7751,4986,7621,6021,7381,6513,7268,14437,12372,7235,2263,13432,4536
"11688","SERPING1",2766,6482,10454,9699,2464,7988,1045,9535,5643,7534,5289,743,7320,11132,5470,1557,7811,11420,6456,6308,1556,4561,2471,7864,10877,11619,5460,5990,13346,9832
"2656","CNR1",1516,11720,6697,9910,2680,6219,11746,9522,8395,12132,2956,1443,7108,2956,610,703,12364,9221,3769,12339,3040,7001,2265,10940,9725,10195,10188,2192,5916,5230
"15003","ZNF215",521,12529,8213,9359,164,2293,13248,8184,10705,10337,2423,2019,3556,6636,4032,15038,5027,10426,9743,4257,1928,5438,2476,1879,8508,10083,406,12475,13747,5057
"378","AGTPBP1",1681,14205,6689,6145,1590,3294,7792,11904,3553,8034,5341,5537,7397,7055,8223,12568,5416,12675,6279,6261,4033,4223,1806,8244,3842,4133,2525,5550,9876,14856
"84","ABHD18",3214,5694,12269,7779,5239,9302,3053,15466,9323,8451,4004,6074,4220,2771,4296,11271,1772,4025,6087,4348,4904,5239,6138,2387,10784,13767,10682,3619,5143,9420
"3001","CTSZ",12699,7206,10381,11722,9491,2662,2774,2718,3496,1269,4799,14419,10089,8675,8336,8995,7256,1909,2502,2492,10827,6801,6143,6219,1142,2532,5025,13605,5370,9189
"13864","TRIM6",1186,5106,5160,14219,1066,3583,8704,9949,10087,9474,3866,4025,1142,4379,5871,11220,6838,7423,8356,3877,1277,9511,9993,4636,13539,11794,3278,9213,7341,4632
"13065","TBX18",13225,1819,1396,12714,6998,8521,13671,11020,5032,1686,9779,11511,2046,5228,3238,7458,4863,4292,5962,5713,9005,11638,13830,5234,598,1591,1508,6216,3508,11459
"10087","PPP1R10",3327,7317,10981,9150,10145,5234,9997,1700,4739,7492,2426,9081,8241,7839,5498,7076,13271,2733,1548,1563,4295,2597,3467,2933,11635,13790,7393,1184,13230,10894
"5274","GRTP1",12283,3435,9428,3085,12636,7972,2441,4723,2598,2204,11354,9135,8853,12282,5088,12525,3431,3610,9169,3306,10283,1631,13388,3585,5212,11634,3883,9679,455,1469
"4298","FAM231D",1245,1150,2479,10722,1233,10990,1818,13510,10741,3396,3245,11736,1428,7639,9121,6311,4423,13633,2580,3511,2610,3664,9360,2906,11673,12196,10795,11655,9057,5957
"3564","DPY19L4",4560,8947,12124,3252,3512,5741,8293,7152,5834,12575,6156,3953,6503,6421,6855,5188,5014,7568,5035,4854,5914,6827,3680,11709,6555,7640,6983,2527,14541,4884
"10443","PTMS",5365,4634,7705,12273,10303,7785,2776,4414,4614,9432,3827,3295,4935,4298,11636,3632,12373,7434,7556,8050,3154,5677,2775,4188,4471,2612,11061,5027,13405,12098
"11677","SERPINA5",9273,10686,2555,1416,9947,7824,213,4265,4201,7148,6613,9878,9167,6626,4317,13841,9306,10953,9202,7321,10776,1507,2692,6065,3076,5771,4658,2080,7500,11971
"6923","LMO1",9657,5746,14031,6048,12098,2161,770,3091,6956,2650,10115,6467,8581,8212,11976,6408,2622,7242,1699,6611,7598,7543,1953,11492,9658,4949,6169,6046,5264,7045
"6274","KCNA2",5769,7559,3721,5260,4645,13207,11704,11875,452,3345,6311,11713,6339,8797,4916,6477,11029,6150,5518,11362,5367,8243,3094,10757,2261,2879,1125,9370,4466,7179
"8784","NOC2LP2",9552,11493,4928,2929,5311,14085,4413,2444,4321,8489,7278,3466,12602,3112,11928,1067,11234,8573,1425,13678,2482,6426,3919,9743,13381,5823,4967,1867,4414,5543
"10009","POMK",12484,8448,1422,8169,6915,10362,7489,2045,1972,12261,7934,6704,4548,10288,2231,7916,2207,1961,7647,8491,2991,11505,2917,1373,10471,11337,3054,12552,11717,1502
"10515","PWAR6",11272,862,3485,10307,8989,4410,1086,8066,12316,2149,5492,13672,1423,3023,8407,13093,666,1906,11775,10899,11810,9866,13843,495,1803,2496,11407,12415,984,2511
"13516","TMEM256",8330,11163,10886,3579,3818,4733,10018,6407,8050,10069,4827,1894,3738,5240,4165,3640,7076,11908,5220,10631,5010,8302,6566,9418,8052,7581,3636,4382,7566,5023
"5111","GOLGA8A",11535,3087,2240,6246,11247,10100,3884,9096,3219,6398,9811,638,6757,5466,4225,11503,2674,5100,6106,7151,2120,702,13051,10014,2335,3812,11453,10780,9968,10226
"12202","SMAGP",11685,1259,698,2865,10401,2493,2187,788,5558,2040,2074,12996,1799,13167,11698,11594,2286,6610,12940,1423,11143,13370,11116,1646,9524,6965,5037,14217,2410,8965
"3775","EHHADH",11826,6475,8735,3193,4054,13226,11714,9790,10073,6891,5175,1564,4664,3259,6415,450,650,4516,2689,9214,10658,13912,4991,8430,2902,2134,5951,14648,8941,3843
"5026","GLT1D1",10775,4194,1750,7472,8179,9347,7174,6525,13972,9880,8266,5841,7295,11275,8855,8164,3028,3740,1179,3930,886,12218,8019,1553,12309,7925,2714,11533,2242,748
"4587","FKBP6",10542,12745,4577,3588,4155,3016,6605,14073,1902,2873,14919,6882,7683,8871,2344,10130,9713,14017,3232,12378,4205,2140,5090,13764,3747,7606,572,5837,1013,2770
"10250","PRND",10856,1309,12380,7962,9952,8825,4867,10135,4710,10294,1504,11379,1144,1237,11245,11657,252,2281,7259,8107,8465,11531,6350,563,1522,1688,3635,11229,12553,6109
"4085","EXOC5",5600,11489,11568,5144,5580,6291,7616,8513,3714,8033,9648,2046,10995,7864,4138,2354,14942,11081,2731,8980,2334,2164,2023,13723,7448,6830,3602,2500,8550,3502
"7469","LZTS3",7736,10417,11468,4068,11397,5319,6673,4839,14090,8705,2793,3484,5870,5894,8341,5179,6027,4713,8054,7980,2913,2041,7532,1946,8712,12424,7746,4329,4367,5968
"7748","MED26",6987,3703,2524,4138,4806,2134,13542,3036,4014,4487,11406,9675,2483,11095,6350,11380,14592,8205,6962,3682,4094,7527,9805,7883,5580,11189,1643,6320,4544,7249
"9318","PC",3632,3314,6735,7254,6619,5890,9895,11555,2810,12960,5622,5699,3700,2988,12786,7852,1649,10882,6156,5316,6866,7526,10333,5814,3371,3860,2454,10123,4038,13349
"3874","EMBP1",5782,10494,813,525,12900,13306,799,4024,5870,12206,6718,5377,3236,4832,3258,6489,4728,13344,11287,5052,5661,12290,2362,12744,10533,3645,6865,11602,1796,2518
"6181","ITM2C",815,5796,10473,4691,1926,13127,9264,7137,10266,13905,8547,4123,3909,7571,7674,13621,5268,7876,8079,3484,1510,3920,2260,3853,5846,7900,4891,5940,7189,10232
"648","ANXA3",3512,2495,4805,4550,3523,11370,5061,10051,6225,5080,5048,5604,4347,10510,13543,9816,1968,1214,12801,2657,8649,8046,11358,1446,7317,4809,12161,11512,3146,8511
"13948","TSKU",221,4382,3372,11550,295,9481,4920,5387,4131,7845,5546,5272,11760,4310,7233,4327,9220,11086,8468,6109,11828,12774,1754,10669,11544,7189,3859,3261,3115,10277
"3732","EFCAB13",11175,3691,4686,6644,12458,1108,11736,6122,12652,1549,4260,8508,2107,11777,4034,10514,4119,2746,5517,10191,7837,5639,12758,874,5505,1534,11436,7956,4074,8002
"13251","THOP1",5465,4308,3740,10114,3757,4288,5371,14529,4567,4173,13666,6115,4974,11223,4026,8610,9136,9340,7875,10457,4771,5824,5290,6785,2771,3778,2540,10865,7929,4924
"4048","ETFBKMT",6313,3780,9997,6015,10107,13663,4314,6757,8692,12409,8658,4334,3586,2990,7264,3807,12907,4937,4196,6823,2109,4439,7469,4378,8519,9899,8310,3440,3480,7624
"13074","TBXA2R",13776,687,5561,11073,9665,12803,8456,2388,4229,10602,451,9614,303,1209,6394,1403,3854,5589,11177,3433,7278,11379,13831,3670,2928,5496,6881,5831,14782,6481
