"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"1986","CCDC78",8304,7792,13945,5976,11113,7777,12106,5259,8935,1228,2481,13190,6435,7114,3163,13265,2304,5095,11641,3473,12764,9627,8262,10782,6936,7391,10055,1916,10473,10886
"14270","UNC119",5193,4288,9547,8118,8043,3920,2311,6598,14879,11546,14159,7568,4531,5150,6760,14648,4443,6423,11746,12989,11722,3344,5212,4165,5946,13121,14937,7396,3166,7828
"8322","MXRA5",7520,9506,12107,9709,11283,4631,8907,11868,1637,12230,6930,13089,1304,7589,8997,12023,8586,6984,5910,12179,12190,2405,10842,11106,3879,2235,11810,4096,3681,4481
"14014","TTC32",10180,4131,3721,7848,12022,7193,7189,5977,10383,11956,12676,11217,5623,12681,10489,8261,11346,6840,6516,811,11916,13086,6182,5323,3750,4135,11210,6195,6850,4024
"13541","TMEM44-AS1",9026,9449,8502,13156,9942,7563,8823,13569,4948,2455,5691,2628,10815,3949,6497,1587,5328,8705,12444,6623,9971,14491,3882,11397,5467,13282,3074,3527,8772,14173
"14208","UBOX5",12861,7017,8092,7885,11376,10441,8302,7374,4430,4441,4653,13528,4853,5193,2805,6467,7368,7648,7731,15164,3582,6656,9047,7747,4702,8321,15048,11062,8624,7319
"15087","ZNF33B",12781,5283,8542,3987,3621,4114,12614,12736,7142,12463,11198,3474,11605,8905,3042,11833,12339,6550,6642,1289,11509,11108,10505,9927,6929,4589,403,6434,10513,7662
"12963","TAF4B",7279,3864,10965,14244,5532,9234,5227,13284,10380,11798,5407,9128,5560,7419,7737,11734,4753,3617,9816,10827,10402,1807,5098,4606,3434,1881,8458,9950,13204,13098
"771","ARG2",8268,10828,7781,4967,8461,13244,3829,5728,5622,9265,10592,2872,6492,3292,4893,6711,9265,6886,12148,5322,11297,14620,3209,8377,10664,1470,10878,13934,4572,14284
"8318","MXD1",13457,5505,3644,10989,4647,10672,11275,3300,8163,6013,5211,7699,5735,9674,14298,5588,13485,7111,6282,9320,14879,4423,12509,2358,5891,9784,2392,8388,13777,3357
"2601","CMAHP",8748,6130,3956,1641,4081,4991,3265,4590,12671,12901,7423,10794,13736,13400,2897,13416,11864,6278,2669,13115,12095,5641,2891,8215,12523,6992,5325,11366,6707,9506
"9406","PCSK4",15108,6344,8717,11964,5501,10302,12190,11704,10303,6084,6080,3884,4684,10789,10656,7196,8830,13285,5291,2860,10481,13929,3640,2539,15448,6942,2198,4500,6122,2260
"5187","GPR153",14113,783,7081,8068,5417,1949,13296,9883,10544,13288,13899,12817,1887,9168,10852,4741,6876,8279,3423,6026,14945,7610,7167,499,5479,4417,11711,7783,10879,6953
"11873","SIT1",11853,12993,3606,2081,6400,10959,7449,10255,8976,4717,7025,1564,3406,6840,13736,9313,8292,5378,10970,12445,11405,12681,13436,9687,11974,4947,2484,2095,3451,9429
"5232","GRAMD1C",10790,3095,5756,868,2447,1779,4859,6887,10680,12535,11521,7689,8002,13462,10869,10327,6515,10406,3746,4878,2785,12156,8907,8780,12296,12017,6199,9264,7831,12520
"8823","NOTCH3",2817,9496,10183,12325,6408,12254,8259,7168,7354,13438,10969,5792,4123,2748,13805,8982,13551,4082,3407,4115,6221,13538,5580,5068,6186,12757,6264,14400,6449,2145
"10884","REV1",6842,4636,8207,6545,6293,4336,6844,14479,10340,5687,6887,6945,7738,15140,7203,10197,5654,7525,9566,5979,9663,10897,6642,8829,6604,15323,5811,4115,9827,5132
"6552","KNOP1",12524,12738,10148,9325,12551,13134,14847,3837,6440,4985,13604,4764,6356,4409,14056,7840,4807,6132,10918,9733,5498,1160,4863,1471,8466,4188,6224,3813,9307,11757
"8561","NDUFA13",11101,11737,7767,10523,6778,13792,9625,5084,5608,6219,4419,12982,5941,7408,5280,8318,8689,6426,4339,4746,4842,8523,11167,7675,5370,4881,14695,12372,8367,5239
"8513","NCF4",3723,12784,3290,3610,3388,11607,3375,5470,5669,13075,4659,10386,9709,14662,9209,12125,3653,2517,6696,5990,6325,12573,3433,11297,10230,13743,5739,13920,7155,9917
"2381","CFDP1",6058,6109,9297,8210,12234,7669,6231,2285,14976,8912,9857,13537,5124,5136,10773,11531,7068,5320,7331,6950,3684,3131,6692,3502,4496,9345,13635,14403,4265,12203
"7112","LOC100507373",11206,4475,6469,4125,10648,8168,3881,7617,11576,2592,13153,8983,8457,7634,10977,8917,5777,5586,12287,10250,13647,6057,9580,7451,4980,10900,7935,8077,4651,3921
"13940","TSFM",6107,8611,3126,14858,12831,10411,5973,7855,10195,13594,7228,8037,2918,10649,5145,14157,7117,4300,6712,8083,4086,5771,11956,6218,6807,3813,14831,9204,6252,3189
"11507","SCN4B",6688,9196,10976,13197,12929,9107,3054,1013,14390,8604,12502,6512,1486,4222,9059,7401,13586,6264,14506,7563,1811,5420,7120,3978,9850,5090,10882,10345,955,12333
"3847","ELK1",7611,2731,8526,4971,9582,2325,4946,7417,11608,6692,14564,14475,6069,12857,8657,13818,4370,4061,4417,5935,12746,4288,6368,5881,3198,14416,14975,5863,8697,7990
"6884","LINC01503",3722,5113,6496,11314,11114,6244,3415,2506,7833,4377,1964,11527,5697,11772,11273,10883,12422,11861,7749,4043,3290,9410,12689,3651,8405,11207,10776,14612,11997,2716
"7494","MAGED4B",10014,12009,5917,5185,3811,12610,3975,1359,7781,14752,6030,8932,2596,4187,5911,10108,11160,13363,6879,6543,4608,14443,6134,10549,14046,3762,11910,6372,1109,14033
"2996","CTSK",12725,8881,11011,5746,10004,11874,10852,10272,1471,1514,1778,11661,12067,10950,1442,1592,11741,11725,10361,3623,2219,11660,9230,5992,8525,10601,10190,2749,10680,6965
"5767","HSH2D",10960,7159,1031,8158,1839,11402,7380,8939,6454,12285,12574,3609,9014,11569,11925,12971,11231,13169,6994,2710,7301,3511,3932,4251,6368,9842,12618,1193,9070,10694
"7040","LOC100506047",10573,3777,4953,8781,6573,3553,9690,3950,11807,13617,6233,11373,7221,3060,12177,12188,5202,13678,2787,5786,11747,5116,4365,2738,9170,11377,5153,12890,7290,13331
"140","ACLY",882,10635,6549,7383,3277,4987,5899,11561,1689,5741,10154,12990,10132,12185,3618,12933,10635,6235,7091,11072,12039,8176,7315,5816,13402,1053,13123,6633,6967,9993
"8054","MPC2",2057,13931,5415,10708,6829,6095,7036,9504,7373,11316,9444,14857,15435,7923,8218,7216,8863,2940,6822,6664,6381,7468,5043,14106,4728,4070,6696,7910,8078,7053
"6482","KLF13",10452,6958,11397,9414,4439,4500,8149,1208,6802,13043,5703,5249,8957,9590,5901,9558,6686,13674,10220,9603,4439,9447,6461,11970,2763,3395,13975,9303,5176,11772
"11972","SLC25A20",8715,1469,8414,5534,8659,2479,5079,9519,14511,6558,12794,11919,5578,11029,7409,14578,2315,5593,5395,12716,15337,1517,10385,2517,2032,13782,15025,3146,8162,8048
"4390","FARP1",3522,12321,8990,10617,12566,10444,6166,14127,8345,6383,12216,4543,12632,4147,6548,7753,6867,3246,8664,7244,5072,12502,1705,10102,4316,4485,8025,4636,9893,12147
"2429","CHKB-AS1",7586,3747,1390,3720,11846,5625,13508,8937,11139,6838,6112,10907,3257,14165,8177,8425,12626,7629,8101,4731,2305,8874,7509,8177,13244,9322,11273,8733,6741,5581
"473","ALG10B",12002,10897,12106,8180,13138,10197,10653,2784,6325,3065,3402,6752,2971,3044,4631,4538,10098,12999,9736,15249,1217,9443,3458,4449,8070,12126,9536,12810,3961,12427
"4172","FAM120C",6303,6983,11280,10782,13504,11479,5338,10093,10676,7216,13505,4598,6826,7647,10769,11922,4684,3021,14285,3420,11605,7706,2450,4176,4512,2775,7547,6594,7744,10829
"11631","SEMA5B",3420,8945,9534,3366,6220,1719,7756,3516,11697,12975,12300,10672,14008,14089,11471,3211,10297,11349,11296,7708,4832,10035,2245,6242,6940,2820,7084,7003,4793,12732
"3406","DLGAP1",6415,3909,5394,4361,11745,13248,12148,10208,2335,8030,7747,10997,13451,8467,5957,12501,5374,8807,4126,9753,9686,8638,7592,5782,6114,4656,8003,10179,9935,4750
"1479","C14orf93",7133,8606,6770,8752,7662,5924,12351,6028,7987,9593,4930,12569,4405,5018,8137,7059,7322,13917,5410,13160,4375,7099,8932,4158,6850,8259,6150,10626,8174,12953
"6614","LAMC1",9385,8432,7814,9395,7058,7891,8181,1964,11168,4965,4066,2397,2659,6476,11981,4183,14170,12066,14753,3743,2366,14707,7734,4761,14759,12574,3258,13035,1682,12687
"10643","RACK1",9581,9693,6482,11429,6711,11230,11159,8426,5269,3529,3080,5511,10260,3752,4831,3018,6321,9586,9375,9744,4983,8934,11994,12871,7846,14768,5834,4860,12231,7002
"1299","BLZF1",10177,9249,7254,6440,5372,8817,11840,12270,6801,5077,4121,7815,10485,9773,7863,7808,3909,7222,3274,5240,14621,7444,15089,5112,6538,14611,4795,3965,11286,6047
"7382","LRRK2",7367,1083,11898,7995,4524,2369,5168,2411,10654,5755,7406,9596,6229,7110,8560,7043,10781,13033,3270,14307,15347,4109,12301,4260,12541,4642,4787,11160,13151,11524
"4108","EYA3",6923,9084,14632,7028,10295,13316,6075,3399,11527,7980,10974,7170,9749,5216,9013,7983,6721,3370,6935,7491,6692,3188,13968,5060,6561,4659,12062,7584,4821,10908
"13260","THSD7A",10877,7985,8537,10207,11230,7253,7919,11599,6305,3111,11043,13246,11973,3969,4454,8559,1499,2718,6124,9789,12053,1259,6819,7774,708,7281,13833,7086,11536,13642
"5961","IL10RB-AS1",13228,8146,7274,8613,7338,8720,5422,3140,5171,8104,8942,3663,10967,3378,3592,10421,6892,5651,6715,10502,14445,8846,13019,8506,10683,1271,14227,9670,5609,8236
"14329","USP16",5738,8677,5066,14998,9607,5547,12975,5016,4638,11878,10975,12141,7588,7059,9267,7330,8548,9252,4107,7147,6422,3663,9100,6518,6375,7856,8311,8283,11798,4538
"4161","FAM110D",14808,2804,3663,6992,13154,9171,3843,3609,9042,10442,7201,2595,12711,3864,7912,12120,13246,7579,3394,5764,7866,14485,6076,9255,1570,12686,13183,13407,7270,727
"6191","ITPRIPL2",8791,10552,11271,3643,1826,8890,5182,1633,4427,10444,3883,3698,6150,5885,4310,5111,14975,13628,7291,9279,3434,12294,14537,10399,10132,10203,13428,7617,5678,11854
"13137","TEAD1",4291,2142,8826,5335,13387,14046,1159,9431,6769,13237,8709,11553,5277,15075,13745,11640,9975,1323,12724,6486,10194,5162,6186,5342,2295,1070,6722,11816,3275,13260
"5771","HSPA12A",6921,1009,8210,8439,4501,6616,10935,5999,7195,11303,8444,11007,3682,9534,11996,13116,12654,5334,3428,10693,13349,8745,372,3097,6383,393,15132,11737,9785,10446
"560","ANK1",4341,11530,5518,2198,4045,4159,3494,7916,5682,10338,11323,8459,6061,7682,4176,10531,10298,8351,12880,6925,7351,13953,13017,1817,12293,4144,10352,6973,13694,10967
"6108","IRF2",3836,9076,5489,9327,15176,8623,4268,11087,10114,7721,15181,7187,8664,6602,8385,9091,4676,2202,14475,4865,12426,7429,2680,7668,2436,4336,9901,8034,6552,12971
"7977","MLKL",8690,4616,13729,3699,7150,6206,5165,5686,13432,11555,12067,8175,10125,4027,8146,12770,4858,6484,4993,6120,10266,7403,6653,10043,6105,5553,9631,9542,7727,9866
"13650","TNIP1",3697,5417,6462,14712,11780,4923,10279,12059,14325,11062,13333,10712,5276,6960,9246,5965,7781,7006,6758,3093,9709,7161,10910,5033,9036,5982,3643,6129,8408,3632
"2857","CRABP2",13595,708,12300,5690,5760,1334,13933,12850,12261,10386,10153,7969,2354,5495,11078,8568,8404,10499,3893,11842,9261,5439,13527,3631,8564,660,9638,6519,12221,1966
"10315","PRRX1",9174,11691,4875,10182,4503,9892,14089,11476,1862,6842,3350,7227,5434,4459,2049,4089,6437,12326,7165,9940,11608,9787,7348,12694,9058,13227,11111,1803,6681,10151
"12780","STPG3-AS1",7032,9002,8184,14129,2451,3944,12629,8526,7233,8468,5548,8271,8144,10743,11429,13135,9188,8605,1201,964,13637,10710,12625,3491,5324,11959,6014,4861,11663,1428
"2659","CNTD1",10603,2401,13058,6301,11566,5233,11405,1841,13994,11338,8668,13219,2898,5238,10590,11886,10068,14422,4078,4206,2756,4867,4942,1837,4820,10360,13055,12771,6568,5565
"4945","GGACT",8091,1971,2609,11246,13079,4624,5962,14931,14518,13926,13142,13105,4428,9681,13984,11678,2670,6232,4450,4376,7180,3204,8520,2232,7309,5023,5770,12304,8711,5623
"14054","TTYH1",8773,12893,12171,7283,10116,10290,11629,12790,2049,13067,11073,1092,4675,12250,1453,4827,8514,11757,10733,6387,7428,7969,2598,4071,11887,9719,175,8005,5126,9810
"1429","C10orf54",12574,15220,1916,7285,13352,14646,5301,14685,6344,4719,5303,4594,10858,4056,5159,4120,5104,5253,10037,7966,13723,12716,1679,11066,7750,3313,2693,14105,5795,9301
"15339","ZNF707",4828,11453,7982,4972,5101,6710,6507,8657,10293,10733,10428,7472,13944,7340,7886,14684,5344,3686,5373,6281,14761,8157,5722,12847,4183,3785,6942,4288,7444,12837
"3429","DNA2",13717,1744,8829,8451,7421,2971,13138,3746,7459,9808,4264,2111,9736,2752,9048,6786,13093,13579,13648,10000,7935,12896,6024,11086,10955,2015,3019,10554,7117,6769
"12825","SUCNR1",11285,12043,9287,14249,2931,12772,11336,6068,2208,14468,3866,2465,5461,3838,8739,3976,5546,10186,5095,13200,7826,12308,8313,14341,7278,3661,731,3956,11134,12112
"9880","PLXNA1",5574,7105,6113,11980,1631,7913,9177,4445,13915,11124,11274,7351,2538,6558,12089,13972,8216,10577,5492,4992,2245,14495,10931,2751,6365,12370,12452,9883,3906,3246
"13231","THAP9-AS1",7235,8384,6858,14497,3371,10865,10113,11822,3179,8456,4102,1054,14852,2987,6919,2856,5696,13661,10355,8858,13215,6819,11708,14833,9437,3953,766,2614,14510,6717
"10934","RGS12",7030,9598,7501,2544,3312,9268,3458,3541,6490,12256,6218,6019,11593,4840,3945,9194,10219,8426,6230,8433,7929,10415,12218,14927,12051,3103,12339,10018,4859,12734
"7695","MCOLN2",9294,5651,12716,4334,11275,7783,6473,12426,1807,8510,7115,2463,3770,12589,6387,9667,11124,4195,9517,10388,9529,3946,12032,11697,11815,12962,1399,7919,2466,9483
"11625","SEMA4B",8493,805,2555,9169,6054,2275,14190,7266,12753,12314,13818,11545,3932,9540,9942,11925,15266,15188,4396,6919,2531,2564,12243,1362,4008,6587,13250,4799,13496,1547
"7820","MEX3B",6580,5928,10862,2263,867,2894,15041,12949,4553,12010,2844,4471,13920,14663,7509,3664,14158,7938,3446,9067,3915,14504,8418,11688,13491,11104,4073,2478,12145,3303
"10763","RBBP8",5290,10531,14411,13068,10166,5813,14380,13059,3554,3528,11182,3621,11334,7925,9213,2527,4966,5840,11923,6452,8372,7294,3853,8859,4940,13074,3284,1420,15063,5813
"8201","MSH2",6601,2612,6507,1790,5188,2223,5421,6875,14693,10397,5462,15175,14431,14019,5087,13937,3442,5661,6436,10875,14509,5356,11927,12311,3692,8317,7023,7259,10590,2940
"916","ARVCF",6431,3698,9997,5757,6237,13362,4541,6846,10892,14033,13280,12973,4617,14839,5662,10972,9595,3817,8286,9904,4890,4640,14526,4433,5842,2920,4170,9174,7293,7134
"6593","L3HYPDH",1116,5705,12203,10712,13291,772,2524,10619,11115,7101,3518,5515,9610,6310,11587,12619,7073,7510,7899,3855,7738,8058,8698,11372,10157,2545,8371,8286,14507,10435
"5700","HOXD1",8650,14308,1835,5773,13509,10392,12143,10823,1744,4083,1295,14392,13528,2246,1577,3835,10585,11681,10218,14291,3050,6073,7644,8462,9074,1426,11126,13224,11486,2387
"11103","RNF41",7351,4549,15048,13172,14492,7547,3722,6163,11552,10967,10735,4942,3064,3444,10433,10594,4450,5111,11193,8874,13724,4336,1873,3067,5381,5937,13979,11501,4724,8935
"4028","ERV3-1",12994,3315,2305,8447,6156,12948,10775,3215,5694,7968,1609,12166,12495,3720,5616,2429,11905,6818,12040,10527,2260,10135,13125,4549,7730,5275,7375,12846,11297,13145
"4936","GFOD2",10904,4116,14966,4292,7752,8702,8521,14132,11080,6035,4107,8457,8476,8337,8047,6183,7883,7800,8452,8842,4882,5743,14941,6895,7722,9308,5939,8680,7156,2532
"1697","C8orf58",10625,13754,4590,7726,7399,11077,13566,10169,5025,3226,2340,7743,6658,11216,7473,2176,8457,10869,4555,5256,6609,12809,11079,7971,12627,11288,3838,6877,11277,2638
"1113","AURKC",2013,8969,8391,4920,10979,12106,6465,14102,11063,9569,6338,3207,12296,1778,9792,8057,12316,8270,3658,12398,12903,6085,998,10566,12621,1370,2992,13439,7855,5468
"3408","DLGAP1-AS2",3125,4956,11865,6464,5628,14068,9610,2919,6830,13495,11110,4421,7835,6745,11239,5808,12889,9230,8075,11706,4767,6094,12078,3611,12117,9258,3312,6245,4947,10546
"1960","CCDC30",9642,2922,5668,3654,2939,3512,11763,6923,13943,11097,2985,8733,7924,13020,13323,12880,11549,13550,2578,862,11138,10666,6571,4653,9172,12484,3377,13138,6919,3427
"11463","SCAI",12929,4400,5559,13463,5474,3413,13454,8565,8243,3932,3926,7679,4784,5051,7656,4130,12883,13088,4132,14939,3326,13048,3492,8572,9054,10332,6952,10454,4940,13146
"12155","SLC9A3R2",3003,5081,7581,6028,5669,6745,3641,1314,7502,10342,13426,9618,7246,13405,8518,9061,13771,6251,3951,1629,6677,10275,14000,14222,10917,2256,13092,13436,7027,5380
"7987","MLXIPL",6804,11846,12263,1243,2630,4247,3870,9256,13237,10306,9499,2058,12849,13767,13074,5802,6004,6690,11400,13276,10346,7247,10136,8340,5552,7686,4185,6595,2661,8201
"11904","SLC12A4",4696,5710,12913,4909,1763,8161,5035,1594,7056,14573,9656,5171,7063,10278,6947,12584,15273,14800,4497,8366,4133,6476,9973,5683,14432,5808,14605,5176,5610,8130
"670","AP2M1",5155,3580,11207,5462,5884,4659,4474,8770,12917,9852,13276,9686,5439,14434,13028,15293,4830,4788,6096,5947,10890,3877,14883,3070,5737,13024,8525,5444,4794,6083
"6545","KMT2C",13413,10952,9167,9016,7172,15369,12882,4006,4886,2519,2655,7925,5760,7152,5054,2777,10281,9847,7796,9545,2362,12516,12182,8984,6231,9501,10532,6968,6575,7089
"9353","PCDHB6",3177,4928,11137,12321,8516,6777,4197,5770,13050,11511,13415,3590,2421,11833,13925,12637,7267,7062,11844,2164,9598,13575,2387,1418,6832,10503,5069,8061,2399,13731
"12258","SMNDC1",5428,10283,9981,13765,9118,7491,8063,4005,8660,8888,9978,10468,4011,7834,10532,5968,10115,7796,6999,10539,2843,4017,9653,4751,7848,12846,9282,8346,4721,6887
"8069","MPP3",2257,12336,13024,6380,4567,7992,2696,2977,8321,2669,7015,13743,8762,6834,8957,14140,6214,10549,4927,11786,7321,10698,4371,11034,8601,4228,5097,14307,5767,13568
"3081","CYP20A1",12173,4739,8920,3620,3026,6682,7154,4954,11475,10078,3906,3770,4242,11197,12652,8014,14910,11862,5226,1664,8427,10984,7564,5913,14821,14792,4056,13808,4394,6121
"4641","FMO3",13016,8840,11839,7356,6894,10552,2738,7860,2709,1412,12730,7570,7392,9335,10105,2512,10171,4011,12638,10719,11920,10373,11221,8188,1950,2566,10386,12557,1336,10274
"7630","MASP1",12520,2272,12346,5516,5919,838,4277,3879,9163,13847,6480,9510,3874,10906,7845,11793,9642,11257,2062,921,10132,11225,12417,3737,12566,5837,8050,11224,10789,10336
"14792","ZBTB6",9480,13240,4654,15194,9291,10090,7442,7954,1639,4483,12349,5775,5367,2439,2196,2008,7417,5476,10590,13541,3282,6242,6955,15258,8124,3369,11793,9831,11941,13762
"5275","GRWD1",7532,4861,4064,11005,11317,11047,3074,11249,13811,9051,14511,6874,3608,8257,7491,12177,4238,3123,12711,6337,13189,5927,3939,5107,3643,2751,11430,14613,4881,9389
"10471","PTPRB",3126,14243,10676,12815,6541,12190,14125,9369,3862,11072,6879,6899,5058,10385,11766,3518,10910,9028,3776,2067,3005,14040,10688,4831,7689,8862,2460,8142,9115,4085
"9291","PARPBP",8692,10284,9181,11305,9196,2901,13347,5137,2804,3532,3497,11501,10086,13181,1438,6453,10419,8070,10763,4465,7157,6824,3633,12625,13208,7038,7480,13434,9810,3772
"3512","DOCK10",3824,2317,13746,1651,1612,1208,3711,14294,13113,10993,13636,3939,11935,8405,12888,14314,8584,11225,5613,8970,14726,3693,7609,10873,14263,1302,2134,4927,7577,8161
"12562","SPRY1",6340,1699,13648,2043,10694,2838,5588,11140,11631,6069,10752,13623,10371,9672,10921,10715,4391,2196,2608,6474,13455,4614,9852,13830,909,10123,12501,7266,9790,5491
"562","ANK3",1223,14313,10374,5972,5091,7862,5559,6516,3097,13846,13157,11991,11323,9056,2504,8428,12359,3648,9697,13872,1220,6346,8083,11000,8603,791,11281,9207,10611,4223
"7005","LOC100288123",5139,14788,7308,3885,3226,4855,5369,4655,5336,7496,8810,4958,14372,11458,5393,7684,5861,4359,8793,10609,10336,11591,11068,11310,8787,14645,6461,1610,10893,10210
"1093","ATR",4796,11488,6256,8812,3440,4684,10407,7201,4570,11172,5277,10186,5421,7154,5833,7323,8195,15277,5376,12399,5496,8852,10513,6950,12883,9679,6389,6180,11350,7725
"4803","GABRP",13903,1859,1848,8707,6445,5725,12850,13139,8861,1885,3569,14552,11868,10519,5334,2461,10617,6192,4526,10058,4541,5571,3247,6254,5962,13610,12539,11606,8547,14490
"2815","CPA3",7429,12488,11876,3226,4636,1511,9385,4990,11660,4649,3696,10925,12394,2420,11336,6699,12059,12090,10829,11279,8339,10948,7578,6261,11716,53,8961,1807,12158,7896
"8520","NCKIPSD",9849,13874,9013,2002,2300,8770,4877,5395,3915,11217,10672,3047,8556,4234,7090,9445,13018,13420,6203,11069,10254,9286,13335,10768,9783,2055,4840,6691,8272,8051
"8078","MPV17L",10474,6731,842,11806,9463,12692,14054,10911,4308,5562,852,14628,7331,4696,2462,12185,3646,10041,3912,7296,10540,5168,13923,6817,7535,3480,7691,14777,14730,2764
"12421","SOCS6",6502,13607,5994,8516,10555,10686,4667,7319,7908,6067,9191,9760,9428,7213,5476,6982,5724,2540,8400,10767,8252,3833,13319,11546,4583,5771,12978,7131,6084,10528
"10022","POR",5482,5141,3600,3974,4130,4168,8807,3792,10042,10972,7001,8624,11290,12328,10130,7802,10707,9928,3425,1667,9180,9768,14443,13250,11310,14322,5847,7938,8606,3670
"1503","C16orf95",14082,1991,8064,4551,3043,1693,9259,11048,1696,11834,8583,12288,7820,8707,2347,13305,4406,10434,2691,7996,14428,2688,11209,7708,12620,14474,10775,3242,8439,9939
"5121","GOLGA8T",1701,3672,14027,10946,13859,3100,5933,13151,12088,9205,7953,13359,6747,7473,13629,12439,3661,989,5542,2956,12621,4393,13157,3546,2111,9582,13067,2811,13939,3720
"2317","CEP128",11030,8774,5550,8597,5744,7239,11091,7564,6737,8609,3542,13444,12378,11152,9522,12688,6237,7787,12335,2428,6702,4668,8168,12950,5271,11706,2232,4888,9474,2885
"2466","CHST13",528,8704,11670,7140,6135,12245,6027,11228,10679,7414,1596,11150,2581,5214,4883,9809,8940,1471,6107,8761,13096,7956,9487,4458,11051,5573,12426,13031,13329,8704
"15438","ZNF883",1247,7956,5891,14530,5097,3941,9916,4991,4722,13443,7413,10218,13098,10314,4099,11181,7665,3935,10260,13991,3943,11825,7608,7168,5554,14206,10642,4407,9359,2796
